ID,Location,Direction,TimeStart,LaneStart,IniSpeed,Length,Width,Is_truck,MaxSpeed,MaxAcceleration
397,3,1,11.54482,3,39.56,4.75,2.02,0,39.56,-0.11
398,3,1,11.54589,4,33.01,4.95,2.02,0,33.67,0.69
399,3,2,11.54981,6,36.04,5.05,2.12,0,36.36,0.17
400,3,1,11.55044,3,25.08,17.18,2.5,1,25.21,0.2
401,3,2,11.55056,7,37.2,4.75,1.82,0,37.51,0.14
402,3,1,11.55482,4,35.09,4.95,2.02,0,35.14,0.19
403,3,2,11.55517,6,46.19,5.15,1.92,0,49.18,0.53
404,3,1,11.55714,4,34.56,4.24,1.82,0,35.1,0.1
405,3,1,11.55849,4,28.76,3.84,1.72,0,32.62,0.36
406,3,2,11.5683,6,35.86,5.15,1.92,0,35.86,-0.09
407,3,1,11.68334,3,20.08,19.1,2.5,1,20.28,0.16
408,3,1,11.68334,4,35.67,5.05,2.12,0,36.16,0.36
409,3,2,11.68334,7,34.51,4.95,2.02,0,34.82,0.2
410,3,1,11.68334,3,23.61,16.17,2.5,1,23.96,0.14
411,3,1,11.68334,3,24.97,3.74,1.72,0,28.17,0.65
412,3,2,11.68336,8,23.93,19,2.5,1,24.47,0.16
413,3,1,11.68336,2,20.61,7.58,2.5,1,21.09,0.19
414,3,2,11.68466,7,39.76,4.35,1.72,0,41.33,0.43
415,3,2,11.68549,7,36.22,4.65,2.02,0,37.11,0.38
416,3,1,11.68607,4,29.11,4.35,1.72,0,30.57,0.24
417,3,2,11.68642,6,40.1,5.15,2.02,0,40.1,0.41
418,3,1,11.69058,4,40.26,5.05,2.12,0,40.26,0.02
419,3,2,11.69073,6,36.67,4.85,2.02,0,37.42,0.28
420,3,1,11.69128,3,38.81,4.55,2.02,0,38.42,-0.27
421,3,2,11.69323,7,38.83,4.24,1.82,0,40.39,0.36
422,3,1,11.69402,3,34.01,3.74,1.72,0,34.33,0.26
423,3,2,11.69741,6,39.41,4.75,2.02,0,39.71,0.38
424,3,2,11.6983,8,28.93,4.04,1.82,0,28.96,0.19
425,3,1,11.69998,4,30.84,4.45,1.92,0,34.4,0.48
426,3,2,11.7036,8,24.82,16.98,2.5,1,25.21,0.14
427,3,2,11.70447,6,35.64,5.15,2.12,0,37.15,0.44
428,3,1,11.70581,4,37.49,4.09,1.82,0,37.49,0
429,3,2,11.70588,6,37.7,4.95,2.12,0,38.15,0.34
430,3,1,11.70717,2,34.07,4.75,2.22,0,34.07,-0.25
431,3,1,11.71076,3,25.39,15.46,2.5,1,25.2,0.1
432,3,2,11.71251,7,36.13,4.85,1.92,0,37.34,0.43
433,3,2,11.71534,6,36.16,5.15,1.92,0,36.38,0.18
434,3,1,11.71537,2,27.14,4.45,1.92,0,26.38,0.05
435,3,1,11.71929,3,43.36,4.95,2.02,0,43.36,0.17
436,3,1,11.72007,2,25.52,16.88,2.5,1,25.52,0.12
437,3,1,11.72204,4,48.47,5.05,2.02,0,48.96,0.48
438,3,2,11.72458,6,36.84,4.24,1.82,0,37.39,0.42
439,3,1,11.72502,4,37.15,4.55,1.92,0,39.16,0.67
440,3,2,11.73053,6,46.41,5.15,1.82,0,50.93,1.17
441,3,1,11.73171,2,33.27,5.26,2.02,0,33.27,-0.14
442,3,1,11.73531,4,29.66,4.45,1.92,0,32.26,0.58
443,3,2,11.73553,7,35.12,4.85,2.02,0,36.74,0.33
444,3,2,11.73909,6,35.8,4.04,1.82,0,36.64,0.31
445,3,2,11.74097,8,34.77,4.14,1.72,0,34.88,0.25
446,3,2,11.74218,6,42.5,5.05,2.02,0,46.27,0.65
447,3,1,11.74517,2,37.47,3.94,1.72,0,36.62,-0.15
448,3,1,11.7465,3,23.68,17.18,2.5,1,23.69,0.1
449,3,1,11.74839,4,34.57,5.26,2.32,0,34.77,0.19
450,3,1,11.74898,2,33.65,4.24,1.92,0,33.68,0.32
451,3,2,11.75206,8,22.88,17.08,2.5,1,23.22,0.07
452,3,2,11.75666,7,34.82,4.75,1.82,0,36.14,0.31
453,3,1,11.7616,3,36.93,5.05,2.02,0,39.1,0.39
454,3,2,11.76168,7,42.01,4.24,1.82,0,44.05,0.5
455,3,2,11.76396,8,34.39,3.84,1.82,0,35.31,0.29
456,3,2,11.76451,7,38.32,4.95,1.92,0,38.73,0.22
457,3,2,11.76464,6,40.28,4.95,1.92,0,41.62,0.42
458,3,1,11.76766,2,37.88,6.16,2.32,0,36.96,-0.12
459,3,2,11.76822,7,34.7,5.26,2.12,0,34.99,0.29
460,3,2,11.76859,6,36.22,5.26,2.02,0,41.39,0.62
461,3,1,11.7701,2,29.51,6.57,2.43,0,28.89,0.13
462,3,1,11.77498,2,25.63,11.42,2.5,1,25.19,0.11
463,3,1,11.77523,4,42.72,4.45,2.02,0,42.76,0.54
464,3,1,11.77546,3,36.35,4.65,1.92,0,35.8,0.2
465,3,2,11.7845,7,35.24,4.55,1.92,0,36.61,0.36
466,3,2,11.78501,8,36.48,4.35,1.92,0,36.3,-0.14
467,3,2,11.78527,6,40.04,6.27,2.32,0,42.04,0.5
468,3,1,11.78749,4,36.66,4.55,1.92,0,36.65,0.16
469,3,2,11.7901,6,42.2,4.95,1.92,0,44.94,0.49
470,3,2,11.79313,6,38.1,4.45,1.92,0,38.29,0.23
471,3,1,11.79371,4,41.54,4.24,1.92,0,41.54,0.2
472,3,1,11.797,3,34.51,4.45,1.92,0,33.81,0.13
473,3,1,11.80052,4,37.06,4.35,1.82,0,37.06,0.22
474,3,2,11.80072,7,38.5,5.05,2.02,0,39.18,0.34
475,3,2,11.80444,7,30.23,6.16,2.12,0,31.56,0.41
476,3,2,11.8049,6,36.69,4.85,2.02,0,37.38,0.26
477,3,1,11.80547,4,34.62,4.75,1.92,0,34.62,0.2
478,3,2,11.80753,7,25.13,17.13,2.5,1,25.71,0.19
479,3,1,11.80763,4,51.17,4.65,1.92,0,51.17,-0.3
480,3,2,11.80827,6,34.6,3.84,1.92,0,35.2,0.33
481,3,1,11.81116,2,29.47,5.15,1.92,0,29.75,0.14
482,3,1,11.81518,2,35.06,4.55,1.82,0,35.06,0.18
483,3,1,11.82134,3,43.27,5.05,2.02,0,43.27,0.24
484,3,2,11.82191,7,36.83,4.55,1.92,0,36.9,0.23
485,3,2,11.82203,6,38.19,4.24,1.82,0,38.74,0.26
486,3,1,11.8228,2,35.54,3.94,2.02,0,35.73,0.21
487,3,2,11.82281,7,35.53,4.85,1.82,0,35.79,0.22
488,3,1,11.82551,4,37.74,4.65,1.92,0,37.74,0.19
489,3,1,11.82627,2,29.08,5.05,2.02,0,29.08,-0.09
490,3,2,11.82883,7,24.13,12.23,2.5,1,24.74,0.14
491,3,2,11.82906,6,36.44,4.24,1.92,0,36.81,0.25
492,3,2,11.82947,6,37.39,5.05,1.92,0,39.08,0.47
493,3,1,11.8303,3,36.34,4.14,1.82,0,36.28,0.17
494,3,1,11.83167,4,39.99,5.05,2.12,0,39.99,0.23
495,3,2,11.83918,6,36.44,4.75,1.92,0,40.39,0.64
496,3,1,11.84303,4,39.12,4.95,2.22,0,38.8,0.06
497,3,2,11.84561,7,35.76,5.46,2.02,0,36.85,0.37
498,3,1,11.84601,4,32.75,4.35,1.82,0,32.69,0.03
499,3,2,11.84912,6,41.78,5.15,2.12,0,43.45,0.51
500,3,2,11.84957,6,30.78,4.55,1.92,0,33.15,0.36
501,3,2,11.85392,7,39.27,5.15,1.92,0,40.46,0.36
502,3,2,11.85538,6,48.31,5.05,2.02,0,49.35,0.39
503,3,1,11.85679,2,28.9,5.05,2.02,0,28.85,0.18
504,3,1,11.85936,4,39.12,3.74,1.82,0,38.72,0.11
505,3,1,11.85983,2,23.83,16.88,2.5,1,23.79,0.09
506,3,2,11.85987,8,23.43,16.98,2.5,1,24.01,0.53
507,3,2,11.86189,6,37.02,5.26,2.02,0,37.65,0.27
508,3,1,11.86468,2,25.47,20.31,2.5,1,25.41,0.07
509,3,1,11.86517,3,38.72,4.55,1.92,0,38.72,0.22
510,3,2,11.86627,6,38.2,4.14,2.02,0,39.99,0.4
511,3,1,11.86639,3,25.3,17.08,2.5,1,25.19,0.11
512,3,1,11.87094,4,40.83,4.55,1.92,0,40.27,0.29
513,3,1,11.87653,4,31.67,4.14,1.82,0,31.49,0.17
514,3,2,11.87704,6,31.12,4.35,1.82,0,31.41,0.26
515,3,2,11.87767,6,36.61,5.05,1.92,0,37.48,0.29
516,3,1,11.87786,4,39.66,4.24,1.92,0,40.2,0.31
517,3,1,11.88078,4,40.78,4.55,1.82,0,41.11,0.42
518,3,2,11.88301,8,23.6,12.13,2.5,1,24.22,0.14
519,3,2,11.88452,7,35.06,5.15,2.02,0,35.99,0.25
520,3,2,11.8867,6,40.01,4.85,2.02,0,42.96,0.55
521,3,2,11.88684,8,23.32,17.08,2.5,1,23.79,0.12
522,3,1,11.88728,4,35.06,4.45,1.92,0,35.06,0.22
523,3,2,11.88893,6,36.96,4.65,1.92,0,38.36,0.33
524,3,1,11.88912,4,36.49,4.75,1.92,0,37.84,0.36
525,3,2,11.89187,8,26.01,19.4,2.5,1,26.6,0.18
526,3,2,11.89282,7,34.99,5.05,2.02,0,35.14,0.34
527,3,1,11.8953,3,34.25,5.51,2.12,0,34.21,0.19
528,3,2,11.89698,7,34.18,4.65,1.82,0,36.54,0.25
529,3,1,11.90077,2,25.27,4.75,2.12,0,25.02,0.22
530,3,2,11.90252,8,37.38,4.35,1.82,0,38.32,0.34
531,3,2,11.90314,6,39.49,4.35,1.72,0,39.5,0.05
532,3,2,11.90369,6,37.63,5.15,2.02,0,38.34,0.33
533,3,1,11.90601,2,26.18,10.91,2.22,0,26.18,-0.05
534,3,2,11.90687,6,36.07,4.85,1.92,0,36.34,0.16
535,3,2,11.91192,6,55.05,4.85,1.82,0,57.97,0.76
536,3,1,11.91249,4,40.79,4.65,1.92,0,41.54,0.54
537,3,2,11.91341,7,39.34,4.75,1.92,0,39.93,0.29
538,3,1,11.91364,2,29.4,7.18,2.5,1,29.4,0.07
539,3,2,11.91721,6,47.42,4.85,2.02,0,49.96,0.82
540,3,2,11.91789,7,34.88,4.45,1.82,0,38.93,0.64
541,3,2,11.91913,6,43.44,4.65,1.92,0,45.94,0.51
542,3,1,11.9203,3,37.67,4.75,1.92,0,37.52,0.18
543,3,2,11.92226,8,35.37,4.55,1.82,0,35.37,0.23
544,3,1,11.92291,4,33.59,4.14,1.92,0,34.62,0.26
545,3,2,11.92306,6,38.16,5.05,1.92,0,39.07,0.35
546,3,2,11.9249,7,38.2,5.26,2.12,0,38.32,0.29
547,3,1,11.92529,2,32.05,5.15,2.32,0,32.05,0.02
548,3,2,11.92786,7,30.91,5.15,1.82,0,31.2,0.19
549,3,2,11.92908,8,29.45,6.16,2.22,0,30.99,0.29
550,3,2,11.93303,8,24.97,16.98,2.5,1,25.2,0.08
551,3,1,11.93321,3,24.99,17.18,2.5,1,25.14,0.19
552,3,2,11.93333,6,47.29,4.75,2.02,0,49.49,0.64
553,3,1,11.93352,2,25.68,8.08,2.5,1,25.54,0.25
554,3,1,11.93366,4,35.06,4.75,1.92,0,35.26,0.18
555,3,2,11.93596,7,35.38,5.56,2.12,0,37.03,0.31
556,3,2,11.9393,8,23.5,16.88,2.5,1,23.9,0.12
557,3,2,11.93944,7,32.02,9.4,2.5,1,34.2,0.5
558,3,2,11.93997,6,38.82,4.65,1.82,0,38.89,0.39
559,3,2,11.94309,8,25.77,15.41,2.5,1,26.31,0.15
560,3,1,11.94607,4,42.56,4.65,1.92,0,42.93,0.53
561,3,1,11.94949,3,30.48,4.75,2.02,0,30.07,0.17
562,3,2,11.95103,7,35.81,4.85,2.02,0,36.53,0.28
563,3,2,11.95437,6,34.41,4.55,1.92,0,35.77,0.31
564,3,1,11.95622,4,35.93,5.46,2.12,0,35.93,-0.02
565,3,1,11.95693,4,39.14,4.95,2.02,0,38.84,0.28
566,3,2,11.95766,6,40.44,4.75,1.92,0,41.72,0.36
567,3,1,11.96031,2,33.47,4.85,1.92,0,32.48,-0.01
568,3,2,11.96109,6,42.34,4.24,1.82,0,44.17,0.4
569,3,2,11.96567,8,28.28,4.75,1.82,0,29.75,0.29
570,3,2,11.96594,6,40.93,4.85,1.82,0,41.69,0.36
571,3,2,11.96666,7,30.25,4.65,1.82,0,30.31,0.05
572,3,1,11.96784,3,37.5,5.05,2.02,0,37.79,0.38
573,3,1,11.96869,2,29.81,4.65,1.82,0,29.95,0.08
574,3,2,11.97259,7,37.42,5.15,2.02,0,38.73,0.22
575,3,1,11.97373,4,40.78,4.45,1.92,0,40.78,0.12
576,3,2,11.97664,7,32.39,6.97,2.43,0,32.88,0.24
577,3,2,11.9778,6,35.91,4.45,1.92,0,36.5,0.28
578,3,1,11.9809,4,33.99,4.95,2.12,0,33.62,0.19
579,3,1,11.98391,4,33.83,4.35,1.92,0,32.92,0.19
580,3,2,11.98402,6,40.75,4.55,1.92,0,41.06,0.19
581,3,2,11.98523,6,35.91,4.85,2.02,0,37.12,0.33
582,3,1,11.99144,2,24.64,8.29,2.5,1,25.22,0.41
583,3,2,11.99166,8,23.6,17.08,2.5,1,24.06,0.11
584,3,1,11.99277,3,41.99,4.65,2.02,0,41.58,0.25
585,3,2,11.99623,7,32.27,12.43,2.32,0,32.01,0.24
586,3,1,11.9963,3,36.57,5.26,2.12,0,36.04,0.13
587,3,1,11.99631,2,28.32,7.68,2.5,1,28.32,0.17
588,3,2,11.99721,8,25.11,16.17,2.5,1,25.24,0.06
589,3,2,11.99782,6,35.92,4.65,1.92,0,37.03,0.38
590,3,1,12.10001,2,26.21,20.31,2.5,1,26.98,0.36
591,3,1,12.10001,4,37.14,4.45,1.82,0,38.19,0.37
592,3,2,12.10001,8,24.83,16.78,2.5,1,25.23,0.13
593,3,2,12.10001,7,30.84,4.45,1.82,0,32.09,0.37
594,3,1,12.10002,4,38.48,4.75,1.82,0,39.56,0.83
595,3,1,12.10002,3,35.43,4.35,1.82,0,35.98,0.4
596,3,1,12.10146,4,35.84,4.55,2.02,0,35.9,0.19
597,3,2,12.10422,7,35.17,5.26,2.02,0,35.43,0.28
598,3,2,12.10546,7,33.04,4.95,1.92,0,34.99,0.23
599,3,1,12.10568,4,35.58,4.45,1.92,0,35.58,0.06
600,3,2,12.10702,6,37.39,5.05,1.92,0,37.68,0.18
601,3,1,12.10782,4,35.51,4.55,2.02,0,35.87,0.2
602,3,1,12.10908,3,34.5,4.45,1.92,0,34.54,0.14
603,3,2,12.11188,8,25.12,11.93,2.53,0,25.12,0.09
604,3,1,12.11262,2,37.44,4.75,1.92,0,38.6,0.16
605,3,2,12.11501,7,33.7,4.95,2.12,0,33.48,0
606,3,1,12.11781,3,39.06,4.35,1.82,0,38.82,0.19
607,3,2,12.11928,6,37.57,5.05,2.02,0,37.67,0.16
608,3,1,12.12187,3,34.01,3.84,1.82,0,35.26,0.38
609,3,2,12.12422,6,34.53,4.55,1.92,0,34.95,0.12
610,3,2,12.12632,6,33.35,4.95,1.82,0,34.58,0.47
611,3,1,12.12762,3,24.66,17.18,2.5,1,25.13,0.09
612,3,1,12.12782,4,34.46,4.85,2.02,0,34.45,0.14
613,3,1,12.13206,3,25.34,17.18,2.5,1,25.58,0.2
614,3,2,12.13227,7,38.15,5.05,1.92,0,40.01,0.6
615,3,1,12.13747,4,39.81,4.55,1.92,0,39.86,0.2
616,3,1,12.14108,4,36.67,3.84,1.82,0,36.67,0.11
617,3,2,12.14162,6,38.77,5.15,1.92,0,39.28,0.27
618,3,2,12.14188,8,27.21,5.15,2.02,0,27.6,0.22
619,3,1,12.1441,3,33.02,4.14,1.82,0,34.05,0.32
620,3,1,12.14413,2,26.97,4.85,1.92,0,26.7,0.24
621,3,2,12.14756,6,42.75,4.35,1.82,0,43.71,0.31
622,3,1,12.1531,4,34.34,4.35,1.92,0,34.55,0.33
623,3,2,12.15631,6,38.47,4.45,1.92,0,39.02,0.2
624,3,2,12.15758,8,25.28,17.18,2.5,1,25.59,0.15
625,3,1,12.16384,3,40.25,5.26,2.12,0,39.67,0.09
626,3,2,12.16628,7,34.68,4.85,2.02,0,35.83,0.2
627,3,1,12.16678,4,35.47,5.26,2.02,0,35.57,0.18
628,3,1,12.16796,2,24.2,3.84,1.72,0,25.65,0.28
629,3,2,12.16837,7,38.1,4.65,1.82,0,37.95,0.06
630,3,2,12.17083,6,38.43,4.95,2.02,0,39.1,0.25
631,3,1,12.17124,4,33.6,5.15,2.02,0,38.72,0.64
632,3,1,12.17167,2,24.17,19.2,2.5,1,24.63,0.14
633,3,2,12.17447,8,24.28,12.23,2.5,1,24.15,0.09
634,3,2,12.17862,6,36.74,4.55,1.82,0,40.62,0.52
635,3,1,12.17942,2,25.16,17.18,2.5,1,25.46,0.09
636,3,2,12.18099,7,35.51,4.95,1.92,0,40.31,0.61
637,3,1,12.18318,4,49.38,4.85,2.02,0,49.81,0.39
638,3,2,12.18606,6,36.41,5.05,2.02,0,36.96,0.26
639,3,1,12.18629,4,38.89,4.55,1.92,0,39.05,0.22
640,3,2,12.18779,6,37.6,3.74,1.82,0,37.85,0.12
641,3,2,12.18986,6,40.48,4.95,1.92,0,40.87,0.21
642,3,1,12.19158,4,36.87,5.05,2.12,0,42.55,0.91
643,3,1,12.19211,2,29.96,4.45,1.92,0,31,0.49
644,3,1,12.20122,4,46.2,5.15,1.92,0,46.2,0.14
645,3,2,12.20179,7,39.93,4.65,1.92,0,39.93,0.23
646,3,2,12.20577,6,34.82,5.05,1.92,0,35,0.09
647,3,1,12.20706,3,34.73,4.85,1.92,0,34.73,0.19
648,3,1,12.20712,2,26.87,5.36,2.12,0,26.32,0.01
649,3,1,12.21023,4,36.74,4.14,1.82,0,36.97,0.22
650,3,2,12.21256,6,39,4.85,1.92,0,39,0.02
651,3,2,12.21307,8,37.12,4.45,1.72,0,37.28,0.17
652,3,1,12.21413,3,38.82,4.65,1.92,0,38.9,0.1
653,3,2,12.21503,8,24.57,16.88,2.5,1,24.83,0.1
654,3,1,12.21691,2,34.1,4.45,1.92,0,34.18,0.16
655,3,2,12.21723,7,31.55,6.47,2.22,0,31.55,0.09
656,3,1,12.22019,4,34.64,4.55,1.92,0,34.78,0.19
657,3,2,12.2208,7,34.63,4.55,1.92,0,34.61,0.12
658,3,2,12.22331,6,37.32,4.95,2.02,0,39.22,0.29
659,3,1,12.22581,4,38.82,5.26,2.12,0,40.34,0.38
660,3,1,12.22989,4,37.12,5.15,2.02,0,37.15,0.12
661,3,1,12.23077,4,42.01,4.95,1.92,0,43.79,0.68
662,3,1,12.23181,2,23.84,17.18,2.5,1,23.27,0.07
663,3,2,12.23184,6,36.03,4.75,1.92,0,36.12,0.15
664,3,1,12.2355,2,24.26,19.4,2.5,1,24.55,0.09
665,3,1,12.23909,4,34.98,3.94,1.82,0,36.3,0.41
666,3,2,12.23938,8,25.46,16.98,2.5,1,25.59,0.08
667,3,1,12.2435,3,39.06,4.75,2.02,0,38.46,-0.02
668,3,1,12.24574,3,23.15,10.91,2.73,0,23.82,0.13
669,3,1,12.24959,3,25.64,14.65,2.5,1,25.61,0.1
670,3,2,12.25069,7,31.72,7.38,2.5,1,32.5,0.19
671,3,2,12.25117,7,37.82,4.5,1.82,0,38.23,0.18
672,3,2,12.2533,7,32.41,4.55,1.82,0,33.92,0.22
673,3,2,12.25349,6,37.1,4.45,1.92,0,37.71,0.22
674,3,1,12.25512,2,25.66,8.29,2.5,1,25.98,0.23
675,3,2,12.25784,8,23.26,16.98,2.5,1,23.52,0.05
676,3,2,12.26609,6,45.71,4.55,2.02,0,49.76,0.66
677,3,2,12.26673,8,27.72,4.04,1.72,0,27.72,0.03
678,3,1,12.26697,2,23.99,17.08,2.5,1,24.33,0.32
679,3,2,12.26833,6,41.3,5.15,2.02,0,42,0.3
680,3,2,12.27092,7,30.89,4.75,1.92,0,31.6,0.18
681,3,2,12.27589,7,42.01,4.85,1.82,0,42.03,0.25
682,3,2,12.27714,6,38.73,4.45,1.92,0,42.94,0.55
683,3,1,12.27739,3,25.26,9.5,2.5,1,25.63,0.13
684,3,1,12.27782,3,29.5,4.14,1.92,0,30.62,0.21
685,3,1,12.27792,4,37.5,4.95,2.12,0,39.26,0.46
686,3,1,12.28137,2,32.97,4.75,2.02,0,34.56,0.6
687,3,2,12.28138,7,39.59,4.55,1.92,0,39.93,0.16
688,3,2,12.2826,6,40.28,4.75,2.02,0,42.47,0.38
689,3,2,12.28573,6,41.59,5.26,2.02,0,44.03,0.57
690,3,1,12.28577,3,23.51,17.08,2.5,1,23.47,0.09
691,3,1,12.28623,2,30.1,5.1,2.32,0,32.72,0.36
692,3,1,12.28786,4,44.55,4.14,1.82,0,44.55,0.19
693,3,1,12.2897,2,25.14,17.08,2.5,1,25.06,0.09
694,3,2,12.29011,6,39.15,5.56,2.22,0,39.24,0.2
695,3,2,12.29102,7,25.82,14.96,2.5,1,25.92,0.1
696,3,1,12.29382,4,42.37,5.15,2.02,0,48.04,0.74
697,3,1,12.29811,2,24.16,19.4,2.5,1,24.3,0.14
698,3,1,12.30031,4,43.05,5.15,2.12,0,43.14,0.15
699,3,1,12.30099,3,44.86,5.46,2.12,0,43.95,0.15
700,3,2,12.30183,6,33.94,3.84,1.72,0,33.9,0.12
701,3,1,12.3023,4,37.01,5.56,2.22,0,38.41,0.33
702,3,2,12.30431,6,35.96,5.26,2.02,0,37.05,0.19
703,3,2,12.30908,8,35.51,3.94,1.72,0,36.04,0.16
704,3,2,12.31147,7,36.31,4.45,1.92,0,36.39,0.11
705,3,2,12.31149,8,31.76,4.95,1.92,0,32.11,0.1
706,3,1,12.31161,3,37.92,4.24,1.82,0,40.9,0.48
707,3,2,12.31191,6,38.08,4.55,1.92,0,39.32,0.26
708,3,2,12.31786,6,45.42,5.15,2.02,0,45.46,0.22
709,3,2,12.31839,7,39.7,4.24,2.02,0,43.08,0.61
710,3,1,12.32563,4,32.77,5.46,2.02,0,32.83,0.07
711,3,1,12.32636,2,29.79,4.14,1.82,0,29.62,0.34
712,3,2,12.32782,7,30.72,4.75,1.92,0,32.65,0.46
713,3,2,12.32809,6,36.34,5.96,2.22,0,36.28,0.26
714,3,1,12.32958,4,38.58,5.05,2.12,0,38.73,0.18
715,3,1,12.33169,2,25.15,17.08,2.5,1,25.34,0.09
716,3,1,12.33594,3,35.64,5.26,2.12,0,35.93,0.28
717,3,2,12.33711,8,27.6,5.05,1.92,0,28.53,0.11
718,3,2,12.33813,7,34.48,4.24,1.82,0,35.19,0.17
719,3,1,12.33856,4,33.97,2.93,1.82,0,34.12,0.15
720,3,2,12.34032,6,36.75,4.95,2.02,0,37.73,0.23
721,3,2,12.34344,6,48.25,4.95,1.92,0,48.8,0.22
722,3,1,12.34352,2,25.3,17.08,2.5,1,25.74,0.12
723,3,1,12.34363,3,32.92,4.45,1.92,0,33.5,0.14
724,3,1,12.34562,4,37.29,4.45,1.82,0,38.07,0.5
725,3,2,12.34676,6,38.95,4.35,1.92,0,39.1,0.15
726,3,2,12.34707,8,25.04,16.07,2.5,1,25.5,0.99
727,3,2,12.34759,6,39.56,6.27,2.22,0,39.79,0.29
728,3,2,12.34946,7,36.76,3.84,1.82,0,37.17,0.25
729,3,2,12.35023,6,41.33,6.47,2.32,0,42.53,0.28
730,3,1,12.35164,3,35.01,4.65,1.92,0,35.16,0.23
731,3,2,12.3522,6,41.1,5.05,1.92,0,43.1,0.35
732,3,1,12.35463,2,23.73,16.47,2.5,1,24,0.17
733,3,1,12.35469,4,34.72,4.14,1.82,0,34.82,0.15
734,3,2,12.35613,7,30.06,4.75,1.92,0,32.05,0.41
735,3,1,12.3585,4,36.43,4.75,1.92,0,36.61,0.19
736,3,2,12.36037,6,36.25,4.45,1.82,0,36.25,0.18
737,3,2,12.36453,6,34.69,8.08,2.43,0,35.01,0.13
738,3,1,12.36598,4,37.61,5.15,2.12,0,37.98,0.23
739,3,2,12.36784,7,37.15,5.15,2.02,0,39.17,0.41
740,3,1,12.36957,3,36.32,4.95,2.02,0,36.16,0.24
741,3,1,12.37001,2,35.81,5.05,2.02,0,35.81,-0.03
742,3,1,12.37144,3,25.62,17.18,2.5,1,25.79,0.18
743,3,2,12.37146,6,40.06,4.95,1.92,0,40.83,0.31
744,3,1,12.37147,4,27.66,6.16,2.63,0,27.77,0.23
745,3,2,12.37291,8,23.69,14.35,2.5,1,23.79,0.03
746,3,2,12.37373,6,45.69,4.45,1.72,0,47.75,0.39
747,3,1,12.374,2,25.05,13.44,2.5,1,25.16,0.09
748,3,2,12.37779,7,34.24,6.87,2.22,0,34.24,-0.07
749,3,1,12.37844,3,43.75,4.55,2.02,0,43.95,-0.05
750,3,1,12.37883,4,44.72,4.95,2.02,0,44.73,0.11
751,3,1,12.37964,4,39.36,4.95,2.02,0,39.58,0.28
752,3,2,12.38068,8,24.35,19.3,2.5,1,24.35,0.11
753,3,2,12.38124,7,41.51,4.95,1.92,0,41.53,0.2
754,3,1,12.38161,3,25.86,11.62,2.5,1,26.35,0.14
755,3,1,12.38188,4,39.87,5.05,2.12,0,39.88,0.07
756,3,2,12.38344,6,37.88,5.26,2.02,0,38.53,0.27
757,3,2,12.38986,6,38.59,4.55,1.82,0,39.59,0.3
758,3,1,12.39301,4,32.42,4.45,1.82,0,32.43,0.13
759,3,2,12.39462,6,43.84,5.15,2.02,0,45.87,0.35
760,3,2,12.39653,6,40.16,5.15,1.92,0,40.88,0.18
761,3,1,12.40172,3,33.51,4.85,1.92,0,33.11,0.28
762,3,2,12.40524,8,27.41,3.84,1.82,0,27.72,0.09
763,3,1,12.4059,3,35.57,5.56,2.22,0,35.11,0.12
764,3,2,12.40599,7,37.29,4.75,1.92,0,37.24,0.13
765,3,1,12.40647,3,34.7,4.85,1.92,0,34.46,-0.03
766,3,1,12.40734,4,35.72,4.45,1.92,0,36.12,0.3
767,3,2,12.40899,7,34.52,4.75,1.87,0,35.77,0.2
768,3,2,12.40921,6,37.36,4.55,1.92,0,37.92,0.29
769,3,1,12.40929,4,31.44,4.14,1.82,0,31.57,0.17
770,3,2,12.41384,6,45.89,5.26,2.12,0,49.2,0.54
771,3,2,12.4146,7,25.35,17.18,2.5,1,25.49,0.1
772,3,2,12.41582,6,35.89,4.75,1.92,0,37.89,0.29
773,3,1,12.41868,3,36.89,4.45,1.92,0,36.95,0.17
774,3,2,12.41896,6,36.92,5.46,2.12,0,38.9,0.39
775,3,1,12.41968,2,29.26,4.14,1.82,0,29.1,-0.01
776,3,1,12.42249,3,35.58,4.65,2.02,0,35.58,0.15
777,3,1,12.42766,3,25.22,19.1,2.5,1,25.64,0.22
778,3,1,12.42932,2,24.61,9.8,2.5,1,25.11,0.42
779,3,2,12.43039,6,43.77,5.15,2.12,0,44.92,0.42
780,3,2,12.43132,8,26.26,16.37,2.5,1,26.42,0.13
781,4,1,8.35001,3,35.34,4.04,1.82,0,35.34,-0.11
782,4,2,8.35001,8,33.56,5.46,2.22,0,34.14,0.21
783,4,1,8.35001,2,22.86,16.27,2.5,1,22.95,0.1
784,4,2,8.35001,6,55.85,5.36,1.92,0,61.17,0.96
785,4,1,8.35002,4,38.5,4.75,1.92,0,38.7,0.19
786,4,2,8.35003,7,34.48,5.15,2.02,0,36.14,0.25
787,4,1,8.35112,4,45.03,4.55,2.02,0,45.03,-0.02
788,4,2,8.3518,6,39.06,4.85,1.92,0,41.35,0.36
789,4,2,8.35211,6,38.98,4.85,1.92,0,44.3,0.75
790,4,2,8.35853,7,34.59,4.85,1.92,0,36.77,0.26
791,4,1,8.36042,4,43.31,5.15,2.02,0,43.3,-0.01
792,4,2,8.36097,8,23.01,17.08,2.5,1,24.53,0.15
793,4,2,8.36156,6,40.42,5.36,2.02,0,42.63,0.39
794,4,1,8.36534,4,37.36,5.15,2.02,0,44.01,0.82
